Time,temp1,x1,y1,z1,temp2,x2,y2,z2,FR
2022-10-31 17:06,22,6.6,12.3,-15.7,21.7,1.1,2.5,-3.5,0
2022-10-31 17:06,22,6.7,13.3,-20.7,21.8,1.2,3.5,-3.5,0
2022-10-31 17:06,22,7,12.3,-24.7,21.9,1.3,4.5,-2.5,0
2022-10-31 17:06,22,7.5,10.3,-22.7,22,1.2,2.5,-3.5,0
2022-10-31 17:06,22,82.1,188.3,-513.7,22,1,2.5,-2.5,0
2022-10-31 17:06,22,8.8,20.3,-39.7,22,1.3,4.5,-5.5,0
2022-10-31 17:06,22,256.8,480.3,-518.7,22.2,17.3,16.5,-170.5,0
2022-10-31 17:06,22,193.6,504.3,-343.7,22.2,16.3,31.5,-14.5,0
2022-10-31 17:07,22,8.5,17.3,-33.7,21.4,1.5,4.5,-8.5,0
2022-10-31 17:07,22.1,9.5,21.3,-45.7,21.4,2.6,6.5,-6.5,0
2022-10-31 17:07,22,8.5,26.3,-20.7,21.5,1.5,4.5,-6.5,0
2022-10-31 17:07,22.1,8.3,20.3,-31.7,21.5,2.3,9.5,-11.5,0
2022-10-31 17:07,22,7.2,14.3,-16.7,21.7,1.8,8.5,-12.5,0
2022-10-31 17:07,22.1,9.4,62.3,-25.7,21.7,1.9,9.5,-11.5,0
2022-10-31 17:07,22.1,10.8,62.3,-30.7,21.8,1.5,4.5,-6.5,0
2022-10-31 17:07,22,8.8,41.3,-29.7,21.9,2.3,15.5,-6.5,0
2022-10-31 17:07,22,8,24.3,-31.7,21.9,1.9,9.5,-7.5,0
2022-10-31 17:07,22.1,8.4,13.3,-30.7,21.9,2,11.5,-6.5,0
2022-10-31 17:07,22.1,8.8,13.3,-33.7,21.9,1.3,3.5,-6.5,0
2022-10-31 17:07,22,11,52.3,-49.7,22,1.2,2.5,-4.5,0
2022-10-31 17:07,22.1,249.6,199.3,-518.7,22,5.4,12.5,-29.5,0
2022-10-31 17:07,22.1,137.1,371.3,-332.7,22,19.6,20.5,-116.5,0
2022-10-31 17:07,22.1,143.3,345.3,-518.7,22,10.7,12.5,-68.5,0
2022-10-31 17:07,22.1,139.6,381.3,-290.7,22,16.2,96.5,-53.5,0
2022-10-31 17:07,22.1,137.3,504.3,-273.7,22,11.9,4.5,-106.5,0
2022-10-31 17:07,22.1,156.2,418.3,-380.7,22,17.7,15.5,-131.5,0
2022-10-31 17:07,22.1,153.3,407.3,-341.7,22,12.4,114.5,-24.5,0
2022-10-31 17:07,22.1,165.7,430.3,-424.7,22,12.2,79.5,-74.5,0
2022-10-31 17:07,22.1,161.8,434.3,-372.7,22,6.2,33.5,-12.5,0
2022-10-31 17:07,22.1,261.3,504.3,-454.7,22,6.3,29.5,-13.5,0
2022-10-31 17:07,22.1,8.2,11.3,-39.7,22,2,4.5,-12.5,0
2022-10-31 17:07,22.1,9,13.3,-35.7,22.1,1.9,12.5,-6.5,0
2022-10-31 17:07,22,205.1,504.3,-518.7,22.2,24.9,57.5,-71.5,0
2022-10-31 17:07,22,155.2,385.3,-368.7,22.2,23.3,142.5,-13.5,0
2022-10-31 17:07,22,207.9,376.3,-518.7,22.2,23,41.5,-78.5,0
2022-10-31 17:07,22,213.8,501.3,-471.7,22.2,27.4,7.5,-111.5,0
2022-10-31 17:07,22,203.4,417.3,-515.7,22.2,26.2,71.5,-26.5,0
2022-10-31 17:07,22,214.3,428.3,-518.7,22.2,18.5,33.5,-35.5,0
2022-10-31 17:07,22,165.6,403.3,-513.7,22.2,33.3,21.5,-49.5,0
2022-10-31 17:07,22,264.7,504.3,-425.7,22.2,14.8,25.5,-29.5,0
2022-10-31 17:07,22,6.9,14.3,-22.7,22.2,5.2,20.5,-13.5,0
2022-10-31 17:07,22,11.1,53.3,-40.7,22.2,1.6,4.5,-7.5,0
2022-10-31 17:07,22,7.6,18.3,-32.7,22.2,1.4,8.5,-4.5,0
2022-10-31 17:07,22.1,10,51.3,-27.7,22.2,2.7,20.5,-9.5,0
2022-10-31 17:07,22.1,8.5,16.3,-30.7,22.2,1.7,6.5,-10.5,0
2022-10-31 17:07,22,13.4,80.3,-33.7,22.3,1.2,3.5,-4.5,0
2022-10-31 17:07,22.1,7.4,10.3,-29.7,22.4,1.5,4.5,-8.5,0
2022-10-31 17:07,22,8.7,14.3,-37.7,22.5,1.1,2.5,-4.5,0
2022-10-31 17:07,22,8.5,12.3,-37.7,22.5,2,14.5,-4.5,0
2022-10-31 17:07,22,13.5,72.3,-65.7,22.5,1.9,11.5,-6.5,0
2022-10-31 17:07,22.1,7.9,30.3,-21.7,22.7,3.2,28.5,-6.5,0
2022-10-31 17:07,22.1,7.6,13.3,-25.7,22.7,3.1,5.5,-26.5,0
2022-10-31 17:08,22.2,108.6,504.3,-24.7,21.5,6.3,13.5,-18.5,0
2022-10-31 17:08,22.1,8.1,17.3,-34.7,21.7,1.5,8.5,-4.5,0
2022-10-31 17:08,22.1,11.8,44.3,-42.7,21.8,2.8,4.5,-23.5,0
2022-10-31 17:08,22.1,7.3,11.3,-25.7,21.8,1.6,7.5,-5.5,0
2022-10-31 17:08,22.1,8.1,14.3,-19.7,21.8,1.1,4.5,-3.5,0
2022-10-31 17:08,22.2,8.3,30.3,-26.7,21.8,1.7,10.5,-3.5,0
2022-10-31 17:08,22.1,9.2,26.3,-34.7,21.9,2.4,2.5,-21.5,0
2022-10-31 17:08,22.2,6.8,9.3,-17.7,21.9,1.9,4.5,-9.5,0
2022-10-31 17:08,22.2,7.5,15.3,-18.7,21.9,1.4,7.5,-4.5,0
2022-10-31 17:08,22.2,9.5,30.3,-35.7,21.9,2.9,7.5,-24.5,0
2022-10-31 17:08,22.3,8.1,29.3,-25.7,21.9,2,3.5,-11.5,0
2022-10-31 17:08,22.1,8.6,14.3,-40.7,22,1.4,1.5,-6.5,0
2022-10-31 17:08,22.1,10.9,53.3,-31.7,22,2.1,5.5,-13.5,0
2022-10-31 17:08,22.1,7.9,13.3,-25.7,22,1.2,4.5,-3.5,0
2022-10-31 17:08,22.1,184.8,20.3,-518.7,22,2.8,14.5,-6.5,0
2022-10-31 17:08,22.1,185.4,504.3,-511.7,22,10.5,20.5,-22.5,0
2022-10-31 17:08,22.1,235,504.3,-440.7,22,27.2,92.5,-120.5,0
2022-10-31 17:08,22.1,192,504.3,-396.7,22,28.7,116.5,-1.5,0
2022-10-31 17:08,22.1,187.7,395.3,-288.7,22,28,102.5,-136.5,0
2022-10-31 17:08,22.1,200.7,450.3,-518.7,22,20,30.5,-45.5,0
2022-10-31 17:08,22.1,217.6,504.3,-518.7,22,20.3,51.5,-20.5,0
2022-10-31 17:08,22.1,185.5,437.3,-347.7,22,32.1,24.5,-234.5,0
2022-10-31 17:08,22.1,174.5,503.3,-441.7,22,27.6,7.5,-38.5,0
2022-10-31 17:08,22.1,180,412.3,-481.7,22,23.1,42.5,-62.5,0
2022-10-31 17:08,22.2,8.4,35.3,-16.7,22,1.6,4.5,-10.5,0
2022-10-31 17:08,22.2,9.8,25.3,-38.7,22,1.2,4.5,-5.5,0
2022-10-31 17:08,22.2,7.6,9.3,-33.7,22,2.1,10.5,-6.5,0
2022-10-31 17:08,22.1,8.1,27.3,-18.7,22.1,2.5,9.5,-17.5,0
2022-10-31 17:08,22.1,8.6,30.3,-19.7,22.1,1.4,5.5,-5.5,0
2022-10-31 17:08,22.3,9.5,12.3,-43.7,22.1,1.2,3.5,-4.5,0
2022-10-31 17:08,22.1,10.6,26.3,-57.7,22.3,2,7.5,-14.5,0
2022-10-31 17:08,22.1,8.3,22.3,-31.7,22.3,2.3,18.5,-5.5,0
2022-10-31 17:08,22.1,7.8,18.3,-21.7,22.3,2.5,16.5,-10.5,0
2022-10-31 17:08,22.1,9.1,16.3,-42.7,22.3,2.4,11.5,-10.5,0
2022-10-31 17:08,22.2,8.2,14.3,-37.7,22.3,1.4,4.5,-4.5,0
2022-10-31 17:08,22.1,8.1,20.3,-23.7,22.4,1.3,4.5,-4.5,0
2022-10-31 17:08,22.2,7.2,9.3,-18.7,22.4,2.4,20.5,-5.5,0
2022-10-31 17:08,22.3,8.1,14.3,-28.7,22.4,2.8,17.5,-10.5,0
2022-10-31 17:08,22.1,9.8,24.3,-47.7,22.5,1.3,4.5,-5.5,0
2022-10-31 17:08,22.2,8.2,12.3,-33.7,22.5,2.1,11.5,-4.5,0
2022-10-31 17:08,22.2,7.9,14.3,-26.7,22.7,1.7,5.5,-6.5,0
2022-10-31 17:08,22.1,9.4,29.3,-44.7,22.7,2.6,18.5,-10.5,0
2022-10-31 17:08,22.2,9.5,19.3,-34.7,22.8,2.6,6.5,-22.5,0
2022-10-31 17:08,22.2,10.6,53.3,-26.7,22.9,1.5,4.5,-5.5,0
2022-10-31 17:09,22.3,148.7,14.3,-518.7,21.7,1.7,8.5,-5.5,0
2022-10-31 17:09,22.3,126.1,299.3,-440.7,21.7,5.6,24.5,-25.5,0
2022-10-31 17:09,22.3,138.1,399.3,-252.7,21.7,6.8,18.5,-12.5,0
2022-10-31 17:09,22.3,126.2,345.3,-287.7,21.7,25.1,214.5,-109.5,0
2022-10-31 17:09,22.3,151.8,375.3,-472.7,21.7,9.7,35.5,-46.5,0
2022-10-31 17:09,22.3,142,283.3,-343.7,21.7,18.9,35.5,-174.5,0
2022-10-31 17:09,22.3,165,504.3,-299.7,21.7,11,4.5,-86.5,0
2022-10-31 17:09,22.3,176.3,504.3,-518.7,21.7,14.6,5.5,-141.5,0
2022-10-31 17:09,22.3,172.5,466.3,-438.7,21.7,19.2,108.5,-150.5,0
2022-10-31 17:09,22.3,248,504.3,-450.7,21.7,11.1,66.5,-75.5,0
2022-10-31 17:09,22.3,14.3,62.3,-27.7,21.7,4.1,18.5,-11.5,0
2022-10-31 17:09,22.3,8,16.3,-24.7,21.7,1.6,3.5,-6.5,0
2022-10-31 17:09,22.2,6.9,11.3,-17.7,21.8,1.1,2.5,-3.5,0
2022-10-31 17:09,22.2,8.5,15.3,-27.7,21.8,2.4,20.5,-4.5,0
2022-10-31 17:09,22.3,10.5,11.3,-37.7,21.8,2.3,16.5,-4.5,0
2022-10-31 17:09,22.3,7.6,22.3,-22.7,21.9,2.8,5.5,-23.5,0
2022-10-31 17:09,22.3,7,23.3,-19.7,21.9,1.7,7.5,-7.5,0
2022-10-31 17:09,22.2,9,13.3,-42.7,22,1.7,9.5,-6.5,0
2022-10-31 17:09,22.3,9.6,35.3,-32.7,22.1,1.3,8.5,-3.5,0
2022-10-31 17:09,22.3,7,22.3,-18.7,22.2,1.8,11.5,-9.5,0
2022-10-31 17:09,22.3,7.5,16.3,-18.7,22.2,1.7,7.5,-9.5,0
2022-10-31 17:09,22.3,7.6,15.3,-22.7,22.3,1.5,6.5,-6.5,0
2022-10-31 17:09,22.3,9.4,22.3,-30.7,22.3,1.6,5.5,-6.5,0
2022-10-31 17:09,22.3,8.7,47.3,-19.7,22.4,1.5,5.5,-5.5,0
2022-10-31 17:09,22.2,8.2,14.3,-25.7,22.4,1.5,6.5,-6.5,0
2022-10-31 17:09,22.3,7.7,14.3,-26.7,22.4,1.3,4.5,-3.5,0
2022-10-31 17:09,22.3,9.1,15.3,-38.7,22.5,2,3.5,-11.5,0
2022-10-31 17:09,22.3,10.8,60.3,-29.7,22.5,1.7,4.5,-5.5,0
2022-10-31 17:09,22.3,254.8,449.3,-518.7,22.5,6.2,36.5,-8.5,0
2022-10-31 17:09,22.3,196.1,499.3,-518.7,22.5,24.1,36.5,-171.5,0
2022-10-31 17:09,22.3,195.3,448.3,-453.7,22.5,18.4,21.5,-30.5,0
2022-10-31 17:09,22.3,214.9,497.3,-518.7,22.5,22.5,37.5,-68.5,0
2022-10-31 17:09,22.3,204.8,444.3,-448.7,22.5,18.2,19.5,-31.5,0
2022-10-31 17:09,22.3,160.5,439.3,-386.7,22.5,26.1,14.5,-86.5,0
2022-10-31 17:09,22.3,185.2,362.3,-391.7,22.5,19.5,46.5,-35.5,0
2022-10-31 17:09,22.3,190.2,408.3,-403.7,22.5,20.3,35.5,-11.5,0
2022-10-31 17:09,22.3,199,504.3,-412.7,22.5,20,26.5,-45.5,0
2022-10-31 17:09,22.3,251,504.3,-319.7,22.5,9.7,25.5,-16.5,0
2022-10-31 17:09,22.3,9.3,49.3,-38.7,22.6,1.7,6.5,-6.5,0
2022-10-31 17:09,22.3,9.1,19.3,-49.7,22.6,2.2,7.5,-11.5,0
2022-10-31 17:09,22.3,8.5,36.3,-44.7,22.6,2.6,4.5,-7.5,0
2022-10-31 17:09,22.3,8.6,37.3,-26.7,22.7,2.1,9.5,-6.5,0
2022-10-31 17:09,22.3,7.4,14.3,-29.7,22.8,1.2,2.5,-5.5,0
2022-10-31 17:09,22.3,8.2,16.3,-24.7,22.9,1.8,8.5,-6.5,0
2022-10-31 17:10,22.3,10.1,56.3,-31.7,22,1.4,7.5,-5.5,0
2022-10-31 17:10,22.3,10.7,18.3,-48.7,22,1.7,9.5,-5.5,0
2022-10-31 17:10,22.4,9.2,25.3,-32.7,22,1.3,3.5,-4.5,0
2022-10-31 17:10,22.3,8.8,15.3,-30.7,22.1,1.6,7.5,-6.5,0
2022-10-31 17:10,22.3,11,44.3,-52.7,22.1,2.1,6.5,-8.5,0
2022-10-31 17:10,22.4,10.7,15.3,-47.7,22.1,1.9,8.5,-9.5,0
2022-10-31 17:10,22.3,8.7,15.3,-43.7,22.1,2.2,13.5,-5.5,0
2022-10-31 17:10,22.4,7.4,8.3,-19.7,22.1,1.6,5.5,-7.5,0
2022-10-31 17:10,22.4,10,42.3,-32.7,22.1,1.3,3.5,-3.5,0
2022-10-31 17:10,22.3,7.5,17.3,-18.7,22.2,1.3,5.5,-2.5,0
2022-10-31 17:10,22.3,6.9,19.3,-15.7,22.3,1.9,12.5,-6.5,0
2022-10-31 17:10,22.3,8.1,18.3,-29.7,22.3,1.8,3.5,-13.5,0
2022-10-31 17:10,22.4,11.7,75.3,-20.7,22.3,1.6,5.5,-5.5,0
2022-10-31 17:10,22.3,244,199.3,-518.7,22.3,10.5,76.5,-54.5,0
2022-10-31 17:10,22.3,133.6,410.3,-301.7,22.3,9,48.5,-19.5,0
2022-10-31 17:10,22.3,121.4,328.3,-255.7,22.3,12.6,100.5,-23.5,0
2022-10-31 17:10,22.3,129.4,409.3,-286.7,22.3,21.3,11.5,-201.5,0
2022-10-31 17:10,22.3,128.5,378.3,-308.7,22.3,8,11.5,-46.5,0
2022-10-31 17:10,22.3,154.8,448.3,-362.7,22.3,5.2,19.5,-13.5,0
2022-10-31 17:10,22.3,161.5,440.3,-468.7,22.3,9.8,19.5,-85.5,0
2022-10-31 17:10,22.3,149.7,350.3,-334.7,22.3,9.1,22.5,-61.5,0
2022-10-31 17:10,22.3,156.4,366.3,-427.7,22.3,11.4,74.5,-43.5,0
2022-10-31 17:10,22.3,245.5,504.3,-284.7,22.3,11.9,73.5,-78.5,0
2022-10-31 17:10,22.4,9,25.3,-38.7,22.3,2.9,19.5,-5.5,0
2022-10-31 17:10,22.4,9.5,19.3,-36.7,22.3,1.8,10.5,-8.5,0
2022-10-31 17:10,22.4,9.8,45.3,-30.7,22.3,1.4,5.5,-5.5,0
2022-10-31 17:10,22.3,8,15.3,-35.7,22.4,1.5,2.5,-7.5,0
2022-10-31 17:10,22.4,8.7,39.3,-26.7,22.4,3.2,25.5,-4.5,0
2022-10-31 17:10,22.4,10.1,68.3,-17.7,22.4,1.6,6.5,-5.5,0
2022-10-31 17:10,22.4,8.9,19.3,-37.7,22.4,1.5,8.5,-5.5,0
2022-10-31 17:10,22.4,10,22.3,-42.7,22.4,1.7,7.5,-7.5,0
2022-10-31 17:10,22.3,7.5,14.3,-16.7,22.5,1.2,3.5,-3.5,0
2022-10-31 17:10,22.4,7.8,26.3,-20.7,22.5,1.7,5.5,-7.5,0
2022-10-31 17:10,22.4,8.4,15.3,-29.7,22.5,1.9,8.5,-10.5,0
2022-10-31 17:10,22.4,8.3,14.3,-35.7,22.5,1.9,8.5,-7.5,0
2022-10-31 17:10,22.3,9.3,31.3,-32.7,22.6,1.3,3.5,-5.5,0
2022-10-31 17:10,22.3,13.3,60.3,-70.7,22.6,1.3,3.5,-4.5,0
2022-10-31 17:10,22.4,11.3,55.3,-40.7,22.6,1.6,6.5,-7.5,0
2022-10-31 17:10,22.4,11,66.3,-44.7,22.6,1.7,9.5,-7.5,0
2022-10-31 17:10,22.4,8.7,13.3,-32.7,22.6,2.8,22.5,-5.5,0
2022-10-31 17:10,22.3,8.9,37.3,-20.7,22.7,1.3,5.5,-4.5,0
2022-10-31 17:10,22.3,11.3,22.3,-45.7,23.1,3.3,29.5,-2.5,0
2022-10-31 17:10,22.4,9,12.3,-43.7,23.1,1.7,8.5,-6.5,0
2022-10-31 17:11,22.4,8,11.3,-32.7,21.6,2.3,13.5,-9.5,0
2022-10-31 17:11,22.4,7.2,23.3,-17.7,21.7,2.3,17.5,-3.5,0
2022-10-31 17:11,22.4,9.3,40.3,-40.7,21.8,2.1,12.5,-9.5,0
2022-10-31 17:11,22.4,10.2,45.3,-37.7,21.8,1.2,5.5,-2.5,0
2022-10-31 17:11,22.4,8.4,13.3,-36.7,22,1.5,2.5,-10.5,0
2022-10-31 17:11,22.5,9,36.3,-47.7,22,1.3,3.5,-4.5,0
2022-10-31 17:11,22.4,8.1,20.3,-23.7,22.1,1.8,3.5,-9.5,0
2022-10-31 17:11,22.5,8.3,19.3,-31.7,22.1,3.3,23.5,-4.5,0
2022-10-31 17:11,22.4,8.1,13.3,-34.7,22.2,1.5,4.5,-9.5,0
2022-10-31 17:11,22.5,9.9,16.3,-42.7,22.2,1.3,3.5,-5.5,0
2022-10-31 17:11,22.5,10,25.3,-60.7,22.2,1.1,3.5,-4.5,0
2022-10-31 17:11,22.4,241.8,366.3,-518.7,22.3,3.4,25.5,-11.5,0
2022-10-31 17:11,22.4,180.5,497.3,-431.7,22.3,9,36.5,-18.5,0
2022-10-31 17:11,22.4,204.4,504.3,-375.7,22.3,19.4,35.5,-43.5,0
2022-10-31 17:11,22.4,179.3,399.3,-518.7,22.3,13.9,43.5,-43.5,0
2022-10-31 17:11,22.4,263.2,504.3,-514.7,22.3,18.3,28.5,-91.5,0
2022-10-31 17:11,22.4,181.7,351.3,-387.7,22.3,27.6,40.5,-154.5,0
2022-10-31 17:11,22.4,162.2,404.3,-309.7,22.3,27.8,230.5,-24.5,0
2022-10-31 17:11,22.4,203.5,504.3,-472.7,22.3,20.6,18.5,-66.5,0
2022-10-31 17:11,22.4,193.8,503.3,-480.7,22.3,18.2,1.5,-75.5,0
2022-10-31 17:11,22.4,250.9,504.3,-358.7,22.3,7.9,12.5,-23.5,0
2022-10-31 17:11,22.4,7,12.3,-19.7,22.3,1.2,2.5,-5.5,0
2022-10-31 17:11,22.5,8,13.3,-25.7,22.3,1.3,5.5,-4.5,0
2022-10-31 17:11,22.5,7.8,13.3,-32.7,22.3,1.6,5.5,-8.5,0
2022-10-31 17:11,22.4,10.8,46.3,-41.7,22.4,2.6,11.5,-17.5,0
2022-10-31 17:11,22.4,10.4,28.3,-45.7,22.4,1.8,5.5,-6.5,0
2022-10-31 17:11,22.5,8.5,24.3,-20.7,22.4,1.6,3.5,-7.5,0
2022-10-31 17:11,22.4,233.2,12.3,-518.7,22.4,8.5,13.5,-80.5,0
2022-10-31 17:11,22.4,142.6,383.3,-313.7,22.4,21.6,184.5,-70.5,0
2022-10-31 17:11,22.4,151,484.3,-329.7,22.4,13.8,12.5,-105.5,0
2022-10-31 17:11,22.4,146.7,310.3,-518.7,22.4,11.1,94.5,-13.5,0
2022-10-31 17:11,22.4,148.5,377.3,-459.7,22.4,15,129.5,-23.5,0
2022-10-31 17:11,22.4,146.5,375.3,-450.7,22.4,13.6,90.5,-81.5,0
2022-10-31 17:11,22.4,163,483.3,-445.7,22.4,21.8,127.5,-170.5,0
2022-10-31 17:11,22.4,164.1,504.3,-429.7,22.4,3.4,8.5,-9.5,0
2022-10-31 17:11,22.4,159.6,447.3,-419.7,22.4,12.6,92.5,-59.5,0
2022-10-31 17:11,22.4,263.5,504.3,-464.7,22.4,10.4,93.5,-8.5,0
2022-10-31 17:11,22.4,8.1,24.3,-14.7,22.5,2.9,6.5,-8.5,0
2022-10-31 17:11,22.5,9.6,40.3,-34.7,22.5,1.5,3.5,-7.5,0
2022-10-31 17:11,22.5,11.6,41.3,-62.7,22.5,2.1,8.5,-8.5,0
2022-10-31 17:11,22.5,11.7,19.3,-69.7,22.6,1.7,3.5,-10.5,0
2022-10-31 17:11,22.4,8.3,14.3,-36.7,22.7,2.4,17.5,-6.5,0
2022-10-31 17:11,22.5,9.4,63.3,-15.7,22.7,3.1,5.5,-24.5,0
2022-10-31 17:11,22.4,8.7,30.3,-32.7,22.8,2.3,13.5,-6.5,0
2022-10-31 17:12,22.5,7.9,33.3,-15.7,21.9,2.1,4.5,-17.5,0
2022-10-31 17:12,22.5,8.5,27.3,-21.7,22.1,1.9,7.5,-6.5,0
2022-10-31 17:12,22.5,8.6,14.3,-39.7,22.1,2.3,9.5,-11.5,0
2022-10-31 17:12,22.6,9.8,62.3,-23.7,22.1,1.9,3.5,-10.5,0
2022-10-31 17:12,22.5,9.2,13.3,-39.7,22.2,1.2,4.5,-2.5,0
2022-10-31 17:12,22.5,9.2,38.3,-21.7,22.3,1.2,2.5,-6.5,0
2022-10-31 17:12,22.5,9,17.3,-41.7,22.3,1.3,4.5,-6.5,0
2022-10-31 17:12,22.4,12.3,57.3,-41.7,22.4,3.4,25.5,-12.5,0
2022-10-31 17:12,22.6,7.4,31.3,-12.7,22.4,1.7,2.5,-6.5,0
2022-10-31 17:12,22.6,7.6,27.3,-15.7,22.5,1.7,7.5,-5.5,0
2022-10-31 17:12,22.5,9.6,11.3,-44.7,22.5,1.7,6.5,-8.5,0
2022-10-31 17:12,22.6,270.3,473.3,-518.7,22.5,17.3,38.5,-160.5,0
2022-10-31 17:12,22.6,200.9,504.3,-387.7,22.5,14,25.5,-79.5,0
2022-10-31 17:12,22.6,246.7,502.3,-518.7,22.5,19.7,97.5,-32.5,0
2022-10-31 17:12,22.6,199.1,492.3,-384.7,22.5,15.7,60.5,-54.5,0
2022-10-31 17:12,22.6,155.7,504.3,-436.7,22.5,15,34.5,-22.5,0
2022-10-31 17:12,22.6,218.4,432.3,-481.7,22.5,17.2,15.5,-63.5,0
2022-10-31 17:12,22.6,201.3,473.3,-392.7,22.5,18.2,12.5,-137.5,0
2022-10-31 17:12,22.6,173.6,494.3,-365.7,22.5,15.3,41.5,-2.5,0
2022-10-31 17:12,22.6,166.4,504.3,-336.7,22.5,25.5,89.5,-75.5,0
2022-10-31 17:12,22.6,242,504.3,-264.7,22.5,5.3,11.5,-12.5,0
2022-10-31 17:12,22.6,8.5,19.3,-38.7,22.5,1.5,2.5,-8.5,0
2022-10-31 17:12,22.6,8.9,34.3,-46.7,22.5,1.6,2.5,-8.5,0
2022-10-31 17:12,22.5,7.5,11.3,-27.7,22.6,1.3,2.5,-4.5,0
2022-10-31 17:12,22.5,10.2,29.3,-41.7,22.6,1.7,6.5,-7.5,0
2022-10-31 17:12,22.5,8,27.3,-35.7,22.7,1.4,3.5,-5.5,0
2022-10-31 17:12,22.5,7.3,13.3,-17.7,22.7,2.4,17.5,-10.5,0
2022-10-31 17:12,22.5,7.6,23.3,-14.7,22.7,1.9,6.5,-6.5,0
2022-10-31 17:12,22.6,8.5,24.3,-28.7,22.7,1.5,6.5,-7.5,0
2022-10-31 17:12,22.6,9.4,26.3,-47.7,22.7,2.1,2.5,-9.5,0
2022-10-31 17:12,22.5,7.5,16.3,-17.7,22.7,1.9,8.5,-11.5,0
2022-10-31 17:12,22.5,9.5,41.3,-34.7,22.8,2.7,6.5,-21.5,0
2022-10-31 17:12,22.6,9.3,13.3,-43.7,22.8,1.5,6.5,-6.5,0
2022-10-31 17:12,22.6,9,28.3,-28.7,22.8,2.9,7.5,-24.5,0
2022-10-31 17:12,22.5,10.6,75.3,-17.7,22.9,2.5,18.5,-4.5,0
2022-10-31 17:12,22.5,7.8,13.3,-29.7,22.9,2.4,2.5,-15.5,0
2022-10-31 17:12,22.6,6.7,10.3,-16.7,22.9,1.9,9.5,-3.5,0
2022-10-31 17:12,22.6,7.2,13.3,-25.7,22.9,1.7,6.5,-10.5,0
2022-10-31 17:12,22.5,9.4,32.3,-35.7,23,2.4,16.5,-7.5,0
2022-10-31 17:12,22.5,7.2,11.3,-17.7,23.1,1.7,7.5,-7.5,0
2022-10-31 17:12,22.5,8.1,24.3,-26.7,23.2,2.6,17.5,-6.5,0
2022-10-31 17:12,22.4,7.5,32.3,-20.7,23.4,2.1,10.5,-9.5,0
2022-10-31 17:12,22.5,7.6,14.3,-15.7,23.4,1.5,5.5,-7.5,0
2022-10-31 17:12,22.5,7.5,14.3,-22.7,23.6,2.1,16.5,-5.5,0
2022-10-31 17:13,22.6,9.1,15.3,-37.7,22,1.4,2.5,-6.5,0
2022-10-31 17:13,22.6,8.6,27.3,-37.7,22.1,1.5,7.5,-4.5,0
2022-10-31 17:13,22.6,8.2,21.3,-27.7,22.2,1.4,4.5,-6.5,0
2022-10-31 17:13,22.6,247.1,281.3,-518.7,22.4,5.2,11.5,-29.5,0
2022-10-31 17:13,22.6,133.8,375.3,-369.7,22.4,7.7,53.5,-13.5,0
2022-10-31 17:13,22.6,131.9,377.3,-251.7,22.4,7.8,58.5,-11.5,0
2022-10-31 17:13,22.6,153.3,384.3,-518.7,22.4,8.1,23.5,-69.5,0
2022-10-31 17:13,22.6,125.1,462.3,-238.7,22.4,5.6,8.5,-34.5,0
2022-10-31 17:13,22.6,147.4,438.3,-326.7,22.4,9.5,79.5,-30.5,0
2022-10-31 17:13,22.6,162,504.3,-442.7,22.4,6.9,42.5,-22.5,0
2022-10-31 17:13,22.6,161.4,398.3,-304.7,22.4,4.9,15.5,-15.5,0
2022-10-31 17:13,22.6,153.5,412.3,-518.7,22.4,10,65.5,-41.5,0
2022-10-31 17:13,22.6,228,504.3,-238.7,22.4,3,8.5,-13.5,0
2022-10-31 17:13,22.6,9,35.3,-24.7,22.4,1.7,7.5,-7.5,0
2022-10-31 17:13,22.6,8.8,23.3,-28.7,22.4,2,11.5,-8.5,0
2022-10-31 17:13,22.7,10.8,55.3,-28.7,22.4,1.4,3.5,-8.5,0
2022-10-31 17:13,22.6,10.9,16.3,-39.7,22.6,1.8,6.5,-9.5,0
2022-10-31 17:13,22.6,8.6,14.3,-37.7,22.6,1.9,13.5,-3.5,0
2022-10-31 17:13,22.6,8.7,56.3,-15.7,22.6,1.7,3.5,-11.5,0
2022-10-31 17:13,22.6,8.3,11.3,-35.7,22.7,2.2,5.5,-14.5,0
2022-10-31 17:13,22.5,8.6,24.3,-35.7,22.7,1.7,5.5,-9.5,0
2022-10-31 17:13,22.6,7.9,14.3,-22.7,22.7,1.2,3.5,-4.5,0
2022-10-31 17:13,22.6,7,13.3,-27.7,22.8,3.1,21.5,-8.5,0
2022-10-31 17:13,22.7,10.2,21.3,-51.7,22.8,3.2,17.5,-21.5,0
2022-10-31 17:13,22.6,8.5,15.3,-44.7,22.8,3.3,22.5,-7.5,0
2022-10-31 17:13,22.6,10,18.3,-50.7,22.8,3.4,26.5,-13.5,0
2022-10-31 17:13,22.7,8.8,33.3,-21.7,22.8,2.5,15.5,-4.5,0
2022-10-31 17:13,22.6,235.9,152.3,-518.7,22.8,11.3,12.5,-105.5,0
2022-10-31 17:13,22.6,210,494.3,-518.7,22.8,9.7,67.5,-13.5,0
2022-10-31 17:13,22.6,218.6,504.3,-507.7,22.8,18.6,33.5,-35.5,0
2022-10-31 17:13,22.6,172.2,478.3,-392.7,22.8,18.8,10.5,-78.5,0
